omega,lambda_p,pi_bar
9.490382671356201172e-02,2.893845796585083008e+00,4.792039394378662109e-01
8.589128851890563965e-01,4.723379611968994141e+00,1.751484721899032593e-01
9.725342988967895508e-01,4.817190170288085938e+00,5.864835381507873535e-01
2.952085062861442566e-02,3.156824350357055664e+00,4.876254200935363770e-01
4.249103963375091553e-01,4.319297790527343750e+00,5.503741502761840820e-01
7.778143286705017090e-01,5.573632121086120605e-01,7.888367772102355957e-01
1.639314293861389160e-01,4.954464912414550781e+00,1.428776860237121582e+00
4.085092246532440186e-01,2.605896294116973877e-01,8.928662538528442383e-01
4.431306198239326477e-02,9.718610048294067383e-01,4.312640130519866943e-01
5.273767709732055664e-01,9.368867278099060059e-01,2.631327509880065918e-01
2.753345370292663574e-01,3.540879487991333008e+00,4.483669102191925049e-01
6.840325593948364258e-01,2.153352975845336914e+00,7.938500642776489258e-01
6.855431795120239258e-01,3.252116441726684570e+00,9.382818341255187988e-01
3.917100653052330017e-02,1.381843924522399902e+00,4.913473427295684814e-01
6.602095365524291992e-01,2.980618000030517578e+00,1.195041060447692871e+00
3.011290132999420166e-01,2.725397348403930664e+00,8.530988693237304688e-01
5.984412431716918945e-01,3.122105836868286133e+00,1.499349176883697510e-01
7.214647531509399414e-02,2.495306968688964844e+00,1.534848362207412720e-01
9.940012693405151367e-01,3.831388473510742188e+00,1.432794183492660522e-01
6.147344112396240234e-01,3.989374637603759766e+00,1.128652691841125488e+00
8.484954237937927246e-01,2.993409872055053711e+00,3.921221792697906494e-01
8.122240900993347168e-01,2.257904291152954102e+00,8.265525698661804199e-01
6.413534283638000488e-01,1.431721806526184082e+00,1.268483161926269531e+00
7.828761935234069824e-01,1.343935132026672363e+00,4.890148341655731201e-01
2.096212357282638550e-01,6.778199076652526855e-01,4.770139157772064209e-01
3.066857159137725830e-02,3.102410078048706055e+00,1.303533554077148438e+00
3.685494363307952881e-01,4.917979240417480469e+00,1.423408091068267822e-01
8.426102250814437866e-02,4.336532592773437500e+00,1.322998166084289551e+00
4.178491532802581787e-01,7.128201723098754883e-01,1.105177521705627441e+00
1.275427043437957764e-01,1.770149946212768555e+00,7.540668249130249023e-01
4.716501832008361816e-01,2.897002935409545898e+00,4.565550982952117920e-01
2.767076790332794189e-01,3.561308622360229492e+00,7.448052167892456055e-01
9.130021333694458008e-01,2.059691429138183594e+00,7.643107175827026367e-01
9.458475708961486816e-01,3.116101741790771484e+00,2.141330689191818237e-01
6.340075135231018066e-01,9.209393858909606934e-01,1.801428943872451782e-01
