omega,lambda_p,pi_bar
7.048138976097106934e-02,1.240663170814514160e+00,2.091625891625881195e-02
3.991306945681571960e-02,1.360997676849365234e+00,1.978692598640918732e-02
4.522959887981414795e-02,1.245155572891235352e+00,1.544739818200469017e-03
4.899956658482551575e-02,1.870083855465054512e-03,2.031331323087215424e-02
5.433778092265129089e-02,2.936700582504272461e+00,2.292397618293762207e-02
6.959096342325210571e-02,1.321412205696105957e+00,2.096512354910373688e-02
6.694075465202331543e-02,1.385690689086914062e+00,2.090104110538959503e-02
4.473399370908737183e-02,1.125818848609924316e+00,2.333498187363147736e-02
1.451450288295745850e-01,1.170571744441986084e-01,1.792202517390251160e-02
6.395106762647628784e-02,2.429590940475463867e+00,6.976434495300054550e-03
4.367791116237640381e-02,1.235322475433349609e+00,2.091853693127632141e-02
7.041602581739425659e-02,1.227980375289916992e+00,9.306330233812332153e-03
7.572487741708755493e-02,1.293486595153808594e+00,2.446581609547138214e-02
5.296989157795906067e-02,3.901920318603515625e+00,2.167139202356338501e-02
5.479765683412551880e-02,2.400207996368408203e+00,2.273524366319179535e-02
6.121869757771492004e-02,1.186894416809082031e+00,1.335975807160139084e-02
1.196785196661949158e-01,4.527276992797851562e+00,2.514692768454551697e-02
5.354524403810501099e-02,1.309993982315063477e+00,1.861742138862609863e-02
6.972165405750274658e-02,1.070065855979919434e+00,2.161993831396102905e-02
7.138595730066299438e-02,4.323923960328102112e-02,1.982745714485645294e-02
6.452249735593795776e-02,1.423967242240905762e+00,2.258388698101043701e-02
8.154069632291793823e-02,1.262272238731384277e+00,2.200780622661113739e-02
6.115337088704109192e-02,3.989333152770996094e+00,1.466286368668079376e-02
6.404331326484680176e-02,4.818843364715576172e+00,2.430778183043003082e-02
6.860654056072235107e-02,1.179234385490417480e+00,2.084689587354660034e-02
2.056537270545959473e-01,1.262631773948669434e+00,6.248322781175374985e-03
8.504040539264678955e-02,9.527006149291992188e-01,1.788775809109210968e-02
8.890137821435928345e-02,1.289977788925170898e+00,1.877488754689693451e-02
1.222091987729072571e-01,4.025450706481933594e+00,2.143493480980396271e-02
6.088063120841979980e-02,3.728767395019531250e+00,2.202338725328445435e-02
5.509452149271965027e-02,3.868119239807128906e+00,1.894767582416534424e-02
9.186704456806182861e-02,3.788656711578369141e+00,2.409109659492969513e-02
5.869194865226745605e-02,4.212424755096435547e+00,1.446393504738807678e-02
4.268691316246986389e-02,3.812584877014160156e+00,2.526815794408321381e-02
6.527176499366760254e-02,1.146436333656311035e+00,2.154223993420600891e-02
5.300799384713172913e-02,2.499025583267211914e+00,1.605748757719993591e-02
5.761528015136718750e-02,3.625033855438232422e+00,2.453031390905380249e-02
5.815862491726875305e-02,1.582349464297294617e-02,2.082122117280960083e-02
5.966825038194656372e-02,4.770121574401855469e+00,2.215207181870937347e-02
3.346211463212966919e-02,4.743532657623291016e+00,1.724697090685367584e-02
3.603460639715194702e-02,3.540885448455810547e+00,2.145258523523807526e-02
1.200171411037445068e-01,7.876980304718017578e-02,2.438910305500030518e-03
6.055926159024238586e-02,3.900820970535278320e+00,2.581333555281162262e-02
6.645148247480392456e-02,1.211197733879089355e+00,4.849661141633987427e-03
5.718435347080230713e-02,1.190197348594665527e+00,1.822639815509319305e-02
6.008747592568397522e-02,1.163849353790283203e+00,2.193569764494895935e-02
4.326374456286430359e-02,4.897934436798095703e+00,2.369862236082553864e-02
4.236385226249694824e-02,1.212535262107849121e+00,2.032884210348129272e-02
6.186605244874954224e-02,1.219156980514526367e+00,1.568385586142539978e-02
4.617571085691452026e-02,4.003203868865966797e+00,2.649113349616527557e-02
5.897921323776245117e-02,3.647344350814819336e+00,2.439241483807563782e-02
2.156772166490554810e-01,4.493428230285644531e+00,1.308354549109935760e-02
6.419003754854202271e-02,1.394062876701354980e+00,2.277779392898082733e-02
5.958533287048339844e-02,2.919602155685424805e+00,2.493500523269176483e-02
4.044322669506072998e-02,6.733871698379516602e-01,1.075235567986965179e-02
4.906730353832244873e-02,2.515307188034057617e+00,1.952965743839740753e-02
8.197176456451416016e-02,4.812020301818847656e+00,2.698397822678089142e-02
2.332930713891983032e-01,4.119715690612792969e+00,2.328125014901161194e-02
6.989680975675582886e-02,4.722949028015136719e+00,2.485606446862220764e-02
3.607405349612236023e-02,3.360914468765258789e+00,2.256799489259719849e-02
7.036742568016052246e-02,1.261930704116821289e+00,1.972791366279125214e-02
6.954067945480346680e-02,1.213744044303894043e+00,2.315168455243110657e-02
3.476491943001747131e-02,3.940068006515502930e+00,2.253160439431667328e-02
4.016288369894027710e-02,3.918488025665283203e+00,2.264879830181598663e-02
6.885239481925964355e-02,1.218589067459106445e+00,2.191923744976520538e-02
4.391633346676826477e-02,1.251330137252807617e+00,1.708893664181232452e-02
4.547452554106712341e-02,1.256148815155029297e+00,2.329434640705585480e-02
